time,value
2024-02-10T09:16:53.778852072Z,12.199999809265137
2024-02-10T09:16:55.458509553Z,24.5
2024-02-10T09:17:00.274897434Z,24.5
2024-02-10T09:17:08.878087731Z,24.5
2024-02-10T09:19:25.531592318Z,12.100000381469727
2024-02-10T09:19:26.181535132Z,24.5
2024-02-10T09:19:49.396318658Z,24.5
2024-02-10T09:20:39.326520435Z,24.5
2024-02-10T09:20:43.831969067Z,24.100000381469727
2024-02-10T09:20:47.136867401Z,23.799999237060547
2024-02-10T09:20:55.521831345Z,23.399999618530273
2024-02-10T09:21:17.18639266Z,23
2024-02-10T09:21:39.761454924Z,22.600000381469727
2024-02-10T09:22:01.016359378Z,22.200000762939453
2024-02-10T09:22:14.705666605Z,-10.800000190734863
2024-02-10T09:22:16.261520174Z,21.399999618530273
2024-02-10T09:22:18.633384107Z,21
2024-02-10T09:22:42.226524253Z,20.600000381469727
2024-02-10T09:22:47.092078513Z,20.200000762939453
2024-02-10T09:22:52.356611002Z,20.200000762939453
2024-02-10T09:22:54.471719679Z,19.799999237060547
2024-02-10T09:51:41.109054792Z,17
2024-02-10T09:51:45.885406561Z,17
2024-02-10T09:51:50.239573191Z,17
2024-02-10T09:52:09.204475805Z,17
2024-02-10T16:52:50.626017618Z,17
2024-02-10T16:52:56.886843614Z,17
2024-02-10T16:53:32.581199493Z,-9
2024-02-10T16:53:34.725204549Z,17
2024-02-10T16:53:43.470042673Z,-9
2024-02-10T16:53:45.481127107Z,17
2024-02-10T16:54:08.495442548Z,-9
2024-02-10T16:54:10.562088152Z,17
2024-02-10T16:54:43.53511188Z,-9
2024-02-10T16:54:45.535470392Z,17
2024-02-10T16:55:00.539973971Z,-9
2024-02-10T16:55:04.646345724Z,17
2024-02-10T16:55:09.067353678Z,-9
2024-02-10T16:55:11.087850466Z,17
2024-02-10T16:55:15.505885234Z,-9
2024-02-10T16:55:17.86622238Z,17
2024-02-10T16:55:20.398726008Z,17.399999618530273
2024-02-10T16:55:24.601848402Z,17.799999237060547
2024-02-10T16:55:27.182527365Z,18.200000762939453
2024-02-10T16:55:29.565731043Z,18.600000381469727
2024-02-10T16:55:34.467094286Z,19
2024-02-10T16:55:45.045139762Z,18.600000381469727
2024-02-10T16:55:56.225774567Z,18.200000762939453
2024-02-10T16:56:03.235854279Z,18.200000762939453
2024-02-10T16:56:10.545844136Z,17.799999237060547
2024-02-10T16:56:29.485937567Z,17.799999237060547
2024-02-10T16:56:52.076304115Z,17.600000381469727
2024-02-10T16:56:56.285290078Z,17.399999618530273
2024-02-10T16:57:00.485451252Z,-8.800000190734863
2024-02-10T16:57:02.565584171Z,17.399999618530273
2024-02-10T16:57:12.465366098Z,17.5
2024-02-10T16:57:16.865693137Z,17.399999618530273
2024-02-10T16:57:36.428364644Z,-8.800000190734863
2024-02-10T16:57:38.576186107Z,17.399999618530273
2024-02-10T16:58:08.909688217Z,17.299999237060547
2024-02-10T16:58:10.986033348Z,17
2024-02-10T16:58:20.95123416Z,-9
2024-02-10T16:58:27.045896931Z,17
2024-02-10T16:58:59.925688009Z,16.600000381469727
2024-02-10T17:01:22.411707916Z,16.600000381469727
2024-02-10T17:02:01.268355682Z,16.600000381469727
2024-02-10T17:02:23.867240257Z,17
2024-02-10T17:02:25.826606946Z,17.399999618530273
2024-02-10T17:02:27.68864335Z,17.799999237060547
2024-02-10T17:02:32.516603673Z,18.200000762939453
2024-02-10T17:02:38.606257522Z,18.299999237060547
2024-02-10T17:02:40.206377012Z,18.600000381469727
2024-02-10T17:02:53.537496216Z,19
2024-02-10T17:02:55.936768747Z,19.399999618530273
2024-02-10T17:02:57.956898807Z,21.399999618530273
2024-02-10T17:03:00.716748097Z,23.399999618530273
2024-02-10T17:03:03.146655651Z,26.700000762939453
2024-02-10T17:03:05.236901329Z,29.700000762939453
2024-02-10T17:03:07.372643496Z,32.29999923706055
2024-02-10T17:03:09.4327558Z,34.70000076293945
2024-02-10T17:03:11.431161801Z,36.79999923706055
2024-02-10T17:03:14.872484943Z,38.5
2024-02-10T17:03:16.65143199Z,40.599998474121094
2024-02-10T17:03:18.656956231Z,41.599998474121094
2024-02-10T17:03:20.743501214Z,21.200000762939453
2024-02-10T17:03:22.632347371Z,43
2024-02-10T17:03:26.835491909Z,43.5
2024-02-10T17:03:28.810919157Z,43.900001525878906
2024-02-10T17:03:34.942847788Z,43.900001525878906
2024-02-10T17:03:39.412202741Z,43.5
2024-02-10T17:03:43.933044837Z,43
2024-02-10T17:03:45.982323051Z,42.5
2024-02-10T17:03:50.352691221Z,21
2024-02-10T17:03:52.412260638Z,41.599998474121094
2024-02-10T17:03:58.691688387Z,41.099998474121094
2024-02-10T17:04:01.437858014Z,40.599998474121094
2024-02-10T17:04:02.95236196Z,40.099998474121094
2024-02-10T17:04:05.472328477Z,39.5
2024-02-10T17:04:07.012807397Z,39
2024-02-10T17:04:09.636733063Z,38.5
2024-02-10T17:04:11.772976938Z,38
2024-02-10T17:04:15.772696898Z,37.400001525878906
2024-02-10T17:04:18.028782999Z,36.900001525878906
2024-02-10T17:04:19.654431542Z,36.29999923706055
2024-02-10T17:04:22.12268619Z,35.599998474121094
2024-02-10T17:04:24.272274487Z,35.20000076293945
2024-02-10T17:04:28.932426449Z,34.70000076293945
2024-02-10T17:04:30.882681208Z,34.20000076293945
2024-02-10T17:04:32.952735246Z,33.79999923706055
2024-02-10T17:04:34.883187298Z,33.29999923706055
2024-02-10T17:04:39.208217198Z,32.79999923706055
2024-02-10T17:04:42.533029689Z,32.29999923706055
2024-02-10T17:04:44.066423695Z,31.799999237060547
2024-02-10T17:04:46.706435943Z,31.299999237060547
2024-02-10T17:04:51.366670363Z,30.799999237060547
2024-02-10T17:04:53.2365069Z,30.200000762939453
2024-02-10T17:04:57.313660783Z,29.799999237060547
2024-02-10T17:04:59.933543618Z,29.299999237060547
2024-02-10T17:05:02.354068486Z,28.899999618530273
2024-02-10T17:05:04.203893275Z,28.600000381469727
2024-02-10T17:05:06.253484461Z,14.199999809265137
2024-02-10T17:05:08.334042741Z,28
2024-02-10T17:05:10.373818444Z,14
2024-02-10T17:05:12.41384349Z,27.600000381469727
2024-02-10T17:05:17.18274115Z,27.100000381469727
2024-02-10T17:05:19.573720022Z,26.700000762939453
2024-02-10T17:05:24.197590193Z,26.200000762939453
2024-02-10T17:05:26.254769463Z,26
2024-02-10T17:05:28.373466216Z,25.799999237060547
2024-02-10T17:05:32.993835921Z,25.299999237060547
2024-02-10T17:05:37.37384196Z,12.399999618530273
2024-02-10T17:05:42.297678907Z,24.5
2024-02-10T17:05:47.534069239Z,24.100000381469727
2024-02-10T17:05:51.933554137Z,23.799999237060547
2024-02-10T17:05:56.218171219Z,23.399999618530273
2024-02-10T17:06:02.973870351Z,23
2024-02-10T17:06:09.863787599Z,22.600000381469727
2024-02-10T17:06:14.88346456Z,22.200000762939453
2024-02-10T17:06:21.318085345Z,21.799999237060547
2024-02-10T17:06:28.377763692Z,21.399999618530273
2024-02-10T17:06:35.313503138Z,21
2024-02-10T17:06:39.043290342Z,-11
2024-02-10T17:06:41.533358603Z,21
2024-02-10T17:06:43.583978778Z,20.600000381469727
2024-02-10T17:06:50.068049952Z,20.600000381469727
2024-02-10T17:06:54.657638345Z,20.200000762939453
2024-02-10T17:07:00.747228612Z,19.799999237060547
2024-02-10T17:07:09.133727625Z,19.799999237060547
2024-02-10T17:07:11.094359173Z,-9.800000190734863
2024-02-10T17:07:15.323337623Z,19.399999618530273
2024-02-10T17:07:21.397351223Z,19
2024-02-10T17:07:33.690209402Z,9.300000190734863
2024-02-10T17:07:37.753702354Z,18.600000381469727
2024-02-10T17:07:41.867894285Z,18.600000381469727
