time,value
2024-02-10T17:41:57.92935226Z,18.200000762939453
2024-02-10T17:42:10.419194556Z,18.299999237060547
2024-02-10T17:42:13.311353736Z,18.600000381469727
2024-02-10T17:42:47.381982917Z,9.300000190734863
2024-02-10T17:42:49.410109788Z,18.600000381469727
2024-02-10T17:43:03.530994309Z,9.300000190734863
2024-02-10T17:43:05.54899712Z,18.600000381469727
2024-02-10T17:43:07.572931452Z,9.300000190734863
2024-02-10T17:43:09.540985231Z,18.600000381469727
2024-02-10T17:43:11.550967572Z,9.300000190734863
2024-02-10T17:43:13.73081466Z,18.600000381469727
2024-02-10T17:43:38.761163449Z,18.299999237060547
2024-02-10T17:43:41.028859695Z,18.200000762939453
2024-02-10T17:44:13.723926033Z,18.200000762939453
2024-02-10T17:44:38.460982966Z,18.200000762939453
2024-02-10T17:45:07.861423333Z,18.200000762939453
2024-02-10T17:45:22.666861783Z,18
2024-02-10T17:45:22.668291039Z,17.799999237060547
2024-02-10T17:45:49.238956682Z,-8.600000381469727
2024-02-10T17:45:49.24058857Z,17.799999237060547
2024-02-10T17:46:14.890535389Z,-8.600000381469727
2024-02-10T17:46:16.793069105Z,17.799999237060547
2024-02-10T17:46:28.154149029Z,17.399999618530273
2024-02-10T17:46:59.944531192Z,17.200000762939453
2024-02-10T17:47:01.661887393Z,17
2024-02-10T17:47:14.854087879Z,17
2024-02-10T17:47:40.426073318Z,16.600000381469727
2024-02-10T17:47:53.221027616Z,16.600000381469727
2024-02-10T17:48:44.837277164Z,16.5
2024-02-10T17:48:46.026214498Z,16.100000381469727
2024-02-10T17:51:11.805918261Z,8
2024-02-10T17:51:13.825113313Z,16.100000381469727
2024-02-10T17:51:18.148818314Z,8
2024-02-10T17:51:19.803412722Z,16.100000381469727
2024-02-10T17:51:30.982098733Z,8
2024-02-10T17:51:34.96924479Z,16.100000381469727
2024-02-10T17:51:53.909305914Z,8
2024-02-10T17:51:58.021011019Z,16.100000381469727
2024-02-10T17:52:01.951513614Z,8
2024-02-10T17:52:03.986333102Z,16.100000381469727
2024-02-10T17:52:16.090927134Z,8
2024-02-10T17:52:22.250975474Z,16.100000381469727
2024-02-10T17:53:04.653715163Z,15.899999618530273
2024-02-10T17:53:07.309031268Z,15.699999809265137
2024-02-10T17:53:30.546054624Z,15.699999809265137
2024-02-10T17:54:20.874150944Z,15.699999809265137
2024-02-10T17:54:34.021022695Z,15.699999809265137
2024-02-10T17:54:38.385934202Z,15.699999809265137
