time,value
2024-02-10T17:41:09.889857969Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:09.8913489Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 113"
2024-02-10T17:41:09.892616666Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 109"
2024-02-10T17:41:11.374079713Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 112"
2024-02-10T17:41:11.375493871Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 110"
2024-02-10T17:41:12.021481988Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 114"
2024-02-10T17:41:16.436310404Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 115"
2024-02-10T17:41:18.521035277Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:18.522888249Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:41:18.524375183Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 116"
2024-02-10T17:41:20.071255256Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 115"
2024-02-10T17:41:20.072661452Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 116"
2024-02-10T17:41:21.157217185Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:41:21.15914692Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 118"
2024-02-10T17:41:23.220967321Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:41:23.222598158Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 120"
2024-02-10T17:41:23.224324427Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:24.853989365Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 120"
2024-02-10T17:41:24.855507995Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:25.451021076Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 114"
2024-02-10T17:41:27.401039844Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 126"
2024-02-10T17:41:27.402711587Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 130"
2024-02-10T17:41:27.404286777Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:41:28.931042863Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 116"
2024-02-10T17:41:28.932438249Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 124"
2024-02-10T17:41:29.560927895Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 116"
2024-02-10T17:41:32.061055679Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 124"
2024-02-10T17:41:32.062955062Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 116"
2024-02-10T17:41:32.064587855Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:41:35.90198474Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 120"
2024-02-10T17:41:35.903262865Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:41:36.509004682Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 120"
2024-02-10T17:41:38.401251119Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 124"
2024-02-10T17:41:38.402837247Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 123"
2024-02-10T17:41:38.404345294Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:40.00167412Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 123"
2024-02-10T17:41:40.003289031Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:42.681168675Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 123"
2024-02-10T17:41:42.682593743Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:42.683849161Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 123"
2024-02-10T17:41:43.270950325Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:45.141650844Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 128"
2024-02-10T17:41:45.143145349Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 123"
2024-02-10T17:41:46.981207071Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:46.982864343Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 123"
2024-02-10T17:41:46.984292031Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:47.809043909Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 123"
2024-02-10T17:41:49.739046866Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 122"
2024-02-10T17:41:49.740393767Z,"'Temperature = 18.20  Humidity = 55.00  Air Quality = 123"
2024-02-10T17:41:51.8892972Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 123"
2024-02-10T17:41:51.890697302Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 122"
2024-02-10T17:41:51.892057485Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 123"
2024-02-10T17:41:53.840971315Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 122"
2024-02-10T17:41:53.842343116Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 123"
2024-02-10T17:41:55.370397052Z,"'Temperature = nan  Humidity = 56.00  Air Quality = 123"
2024-02-10T17:41:55.371951894Z,"'Temperature = nan  Humidity = nan  Air Quality = 123"
2024-02-10T17:41:56.401006589Z,"'Temperature = nan  Humidity = nan  Air Quality = 122"
2024-02-10T17:41:56.402503865Z,"'Temperature = nan  Humidity = nan  Air Quality = 123"
2024-02-10T17:41:57.92935226Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 124"
2024-02-10T17:41:57.930948452Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 123"
2024-02-10T17:42:00.51398384Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 124"
2024-02-10T17:42:00.51553349Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 130"
2024-02-10T17:42:00.517136842Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 124"
2024-02-10T17:42:01.158925647Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 123"
2024-02-10T17:42:03.144370474Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 128"
2024-02-10T17:42:03.145665923Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 123"
2024-02-10T17:42:03.147216016Z,"'Temperature = 18.20  Humidity = 56.00  Air Quality = 124"
2024-02-10T17:42:04.680805512Z,"'Temperature = 18.20  Humidity = 57.00  Air Quality = 124"
2024-02-10T17:42:04.681886317Z,"'Temperature = 18.20  Humidity = 57.00  Air Quality = 125"
2024-02-10T17:42:06.021146946Z,"'Temperature = 18.20  Humidity = 57.00  Air Quality = 126"
2024-02-10T17:42:06.022787288Z,"'Temperature = 18.20  Humidity = 57.00  Air Quality = 125"
2024-02-10T17:42:07.833808246Z,"'Temperature = 18.20  Humidity = 57.00  Air Quality = 123"
2024-02-10T17:42:07.835266994Z,"'Temperature = 18.20  Humidity = 57.00  Air Quality = 125"
2024-02-10T17:42:07.836757429Z,"'Temperature = 18.20  Humidity = 57.00  Air Quality = 123"
2024-02-10T17:42:08.55919Z,"'Temperature = 18.20  Humidity = 57.00  Air Quality = 121"
2024-02-10T17:42:10.419194556Z,"'Temperature = 18.30  Humidity = 57.00  Air Quality = 134"
2024-02-10T17:42:10.420380467Z,"'Temperature = 18.30  Humidity = 57.00  Air Quality = 122"
2024-02-10T17:42:10.421607727Z,"'Temperature = 18.30  Humidity = 57.00  Air Quality = 123"
2024-02-10T17:42:11.224122503Z,"'Temperature = 18.30  Humidity = 57.00  Air Quality = 122"
2024-02-10T17:42:13.311353736Z,"'Temperature = 18.60  Humidity = 57.00  Air Quality = 122"
2024-02-10T17:42:13.313058021Z,"'Temperature = 18.60  Humidity = 57.00  Air Quality = 121"
2024-02-10T17:42:13.314568959Z,"'Temperature = 18.60  Humidity = 57.00  Air Quality = 122"
2024-02-10T17:42:15.121124811Z,"'Temperature = 18.60  Humidity = 57.00  Air Quality = 121"
2024-02-10T17:42:15.122466896Z,"'Temperature = 18.60  Humidity = 57.00  Air Quality = 122"
2024-02-10T17:42:15.621054024Z,"'Temperature = 18.60  Humidity = 57.00  Air Quality = 121"
2024-02-10T17:42:17.501038998Z,"'Temperature = 18.60  Humidity = 57.00  Air Quality = 127"
2024-02-10T17:42:17.502523974Z,"'Temperature = 18.60  Humidity = 57.00  Air Quality = 121"
2024-02-10T17:42:17.504015013Z,"'Temperature = 18.60  Humidity = 57.00  Air Quality = 122"
2024-02-10T17:42:19.634158367Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 122"
2024-02-10T17:42:19.637088832Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 120"
2024-02-10T17:42:21.983948168Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 118"
2024-02-10T17:42:23.854008745Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 120"
2024-02-10T17:42:23.855628714Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 118"
2024-02-10T17:42:23.857157531Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 120"
2024-02-10T17:42:25.397432971Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 118"
2024-02-10T17:42:25.398848037Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 120"
2024-02-10T17:42:26.491055989Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 118"
2024-02-10T17:42:26.492266312Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 120"
2024-02-10T17:42:28.361803731Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 118"
2024-02-10T17:42:28.363477231Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 120"
2024-02-10T17:42:28.364988209Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 118"
2024-02-10T17:42:29.151112788Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 117"
2024-02-10T17:42:31.029122171Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 118"
2024-02-10T17:42:31.030571417Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 117"
2024-02-10T17:42:31.031985141Z,"'Temperature = 18.60  Humidity = 56.00  Air Quality = 118"
2024-02-10T17:42:32.724218104Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:42:32.725779824Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 118"
2024-02-10T17:42:35.359142873Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:42:35.360752111Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 125"
2024-02-10T17:42:35.362073962Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:42:45.366180769Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 118"
2024-02-10T17:42:45.367609161Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:42:47.381982917Z,"'Temperature = 9.30  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:42:47.383357769Z,"'Temperature = 9.30  Humidity = 167.80  Air Quality = 117"
2024-02-10T17:42:49.410109788Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:42:55.389083457Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 124"
2024-02-10T17:42:55.390466941Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:43:01.413755553Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 124"
2024-02-10T17:43:01.414998766Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:43:03.530994309Z,"'Temperature = 9.30  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:43:03.532453089Z,"'Temperature = 9.30  Humidity = 167.80  Air Quality = 117"
2024-02-10T17:43:05.54899712Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:43:07.572931452Z,"'Temperature = 9.30  Humidity = 167.80  Air Quality = 117"
2024-02-10T17:43:09.540985231Z,"'Temperature = 18.60  Humidity = 167.80  Air Quality = 117"
2024-02-10T17:43:09.542278397Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:43:11.550967572Z,"'Temperature = 9.30  Humidity = 167.80  Air Quality = 117"
2024-02-10T17:43:13.73081466Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:43:23.84112577Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 124"
2024-02-10T17:43:23.842538609Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:43:23.843932535Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 124"
2024-02-10T17:43:25.676138589Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:43:28.131262381Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 116"
2024-02-10T17:43:28.132856012Z,"'Temperature = 18.60  Humidity = 55.00  Air Quality = 117"
2024-02-10T17:43:30.111054787Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:30.112680112Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:30.114117106Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:31.682025648Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:31.683862719Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:32.235658676Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:34.289048167Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:43:34.290734525Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:34.292269396Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:36.089082284Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:36.090700469Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:36.741926377Z,"'Temperature = 18.60  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:38.761163449Z,"'Temperature = 18.30  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:43:38.762716792Z,"'Temperature = 18.30  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:38.764137301Z,"'Temperature = 18.30  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:41.028859695Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:41.030128953Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:43.048975541Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:43.050379042Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:43:43.051869472Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:44.981836148Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:44.982880209Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:43:44.983978109Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:45.770958451Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:47.691767102Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:47.693004402Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:47.694131119Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:49.739071788Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:49.740600674Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:50.251043813Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:50.620961193Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:43:55.958917786Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:55.960342915Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:55.961949249Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:55.96380915Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:43:55.965277013Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:56.425917838Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:43:58.478955271Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:43:58.480533945Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:00.867927724Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:00.869562806Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:44:00.871215181Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:01.313846369Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:03.424117769Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:44:03.425596675Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:05.514081312Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:05.515639623Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:07.483960414Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:09.542962645Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:11.62424906Z,"'Temperature = nan  Humidity = nan  Air Quality = 116"
2024-02-10T17:44:13.723926033Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:13.725437656Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:16.227945245Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:16.22941165Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:16.231050598Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:18.914058655Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:18.915992227Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:21.248879504Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:21.250430703Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:27.276036177Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:44:27.277488288Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:33.414284434Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:44:33.415830859Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:33.417188814Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:35.557905196Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:37.374152048Z,"'Temperature = nan  Humidity = nan  Air Quality = 117"
2024-02-10T17:44:37.375600386Z,"'Temperature = nan  Humidity = nan  Air Quality = 116"
2024-02-10T17:44:38.460982966Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:44:40.144231387Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:40.145942288Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:42.71890091Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:42.720357184Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:45.097190989Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:45.099009373Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:47.448065776Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:47.449744346Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:47.4511978Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:51.638930775Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:51.640630792Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:57.948133077Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:57.949446043Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:57.950921943Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:44:58.694943129Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:44:58.696276391Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:44:59.323041509Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 116"
2024-02-10T17:45:01.197471826Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 125"
2024-02-10T17:45:01.1988802Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:45:03.197884106Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 118"
2024-02-10T17:45:03.199117186Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:45:05.323047405Z,"'Temperature = nan  Humidity = nan  Air Quality = 117"
2024-02-10T17:45:07.861423333Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:45:07.862765985Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:45:15.976076697Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:45:15.977380867Z,"'Temperature = 18.20  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:45:22.666861783Z,"'Temperature = 18.00  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:45:22.668291039Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:45:22.669851117Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:45:24.16000625Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:45:24.161424599Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:45:30.019040804Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 124"
2024-02-10T17:45:30.020315252Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:45:30.021776562Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 118"
2024-02-10T17:45:31.612845508Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 117"
2024-02-10T17:45:31.614177885Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 118"
2024-02-10T17:45:32.715803042Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 127"
2024-02-10T17:45:32.717342931Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 122"
2024-02-10T17:45:34.528096127Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 120"
2024-02-10T17:45:34.529532203Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 134"
2024-02-10T17:45:34.530983314Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 118"
2024-02-10T17:45:35.357002962Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 122"
2024-02-10T17:45:37.253198323Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 115"
2024-02-10T17:45:37.254885924Z,"'Temperature = 17.80  Humidity = 54.00  Air Quality = 113"
