time,value
2024-02-14T17:52:19.137232146Z,17.399999618530273
2024-02-14T17:52:28.637879889Z,-8.800000190734863
2024-02-14T17:52:30.847041274Z,17.399999618530273
2024-02-14T17:54:33.482220233Z,18.5
2024-02-14T17:54:35.837123002Z,19
2024-02-14T17:54:38.072730696Z,19.799999237060547
2024-02-14T17:54:40.287009402Z,20.299999237060547
2024-02-14T17:54:42.40206586Z,21
2024-02-14T17:54:44.521865733Z,21.399999618530273
2024-02-14T17:54:47.156817391Z,22.200000762939453
2024-02-14T17:54:49.067138097Z,22.600000381469727
2024-02-14T17:54:51.577121262Z,23.399999618530273
2024-02-14T17:54:53.722044894Z,23.799999237060547
2024-02-14T17:54:55.757076068Z,24.100000381469727
2024-02-14T17:55:07.077256604Z,23.799999237060547
2024-02-14T17:55:09.777013104Z,23.600000381469727
2024-02-14T17:55:11.837100106Z,23.399999618530273
2024-02-14T17:55:14.031940714Z,23
2024-02-14T17:55:18.417068352Z,22.799999237060547
2024-02-14T17:55:20.577064102Z,22.600000381469727
2024-02-14T17:55:25.337127806Z,22.200000762939453
2024-02-14T17:55:29.492092727Z,22
2024-02-14T17:56:00.909368267Z,22
2024-02-14T17:56:01.629176047Z,20.600000381469727
2024-02-15T12:17:05.239723604Z,20.600000381469727
2024-02-15T12:22:45.588341974Z,20.200000762939453
2024-02-15T12:24:16.704261437Z,20.299999237060547
2024-02-15T12:24:19.279638107Z,20.600000381469727
2024-02-15T12:25:08.134219101Z,10.300000190734863
2024-02-15T12:25:10.270551598Z,20.600000381469727
2024-02-15T12:25:30.553412528Z,10.300000190734863
2024-02-15T12:25:32.694737903Z,20.600000381469727
2024-02-15T12:25:46.843970052Z,10.300000190734863
2024-02-15T12:25:48.800455802Z,20.600000381469727
2024-02-15T12:26:00.984595915Z,20.700000762939453
2024-02-15T12:26:03.033969922Z,20.899999618530273
2024-02-15T12:26:04.954473402Z,-11
2024-02-15T12:26:07.093493563Z,21
2024-02-15T12:26:45.150115918Z,21
2024-02-15T12:27:24.725125786Z,21
2024-02-15T12:27:26.764197945Z,-11
2024-02-15T12:27:30.558296073Z,21
2024-02-15T12:27:58.105373512Z,-11
2024-02-15T12:27:59.959367456Z,21
2024-02-15T12:28:58.98682603Z,21
2024-02-15T12:30:10.244521553Z,21
2024-02-15T12:30:20.870699614Z,21
2024-02-15T12:30:31.515318714Z,21
2024-02-15T12:30:37.835435Z,21
2024-02-15T12:32:15.534938529Z,-11
2024-02-15T12:32:17.679796927Z,21
2024-02-15T12:32:21.97035281Z,21.100000381469727
2024-02-15T12:32:24.434974368Z,21
2024-02-15T12:32:26.345590871Z,-11
2024-02-15T12:32:28.595132637Z,21
2024-02-15T12:33:19.482678621Z,-11
2024-02-15T12:33:23.867355831Z,21
2024-02-15T12:33:26.309706241Z,21.100000381469727
2024-02-15T12:33:32.9677968Z,21.100000381469727
2024-02-15T12:33:34.995286396Z,-10.800000190734863
2024-02-15T12:33:39.191066314Z,21.399999618530273
2024-02-15T12:33:41.667787307Z,-10.800000190734863
2024-02-15T12:33:43.837262208Z,21.399999618530273
2024-02-15T12:35:21.409624019Z,21.399999618530273
2024-02-15T12:36:00.338836441Z,21.399999618530273
2024-02-15T12:37:40.094124094Z,21.399999618530273
2024-02-15T12:37:46.014406738Z,-10.800000190734863
2024-02-15T12:37:50.071433637Z,21.399999618530273
2024-02-15T12:37:54.01399301Z,-10.800000190734863
2024-02-15T12:37:56.418003099Z,21.399999618530273
2024-02-15T12:37:58.358453244Z,-10.800000190734863
2024-02-15T12:38:03.09325054Z,21.399999618530273
2024-02-15T12:38:04.958474451Z,-10.800000190734863
2024-02-15T12:38:06.979485478Z,21.399999618530273
2024-02-15T12:38:08.950998712Z,-10.800000190734863
2024-02-15T12:38:12.999715406Z,21.399999618530273
2024-02-15T12:38:23.099510324Z,-10.800000190734863
2024-02-15T12:38:25.066565265Z,21.399999618530273
2024-02-15T12:38:27.147352577Z,-10.800000190734863
2024-02-15T12:38:33.181474153Z,21.399999618530273
2024-02-15T12:39:35.73519922Z,-10.800000190734863
2024-02-15T12:39:37.757086834Z,21.399999618530273
2024-02-15T12:39:48.341264689Z,-10.800000190734863
2024-02-15T12:39:50.969539683Z,21.399999618530273
2024-02-15T12:40:19.444671556Z,-10.800000190734863
2024-02-15T12:40:23.456696372Z,21.399999618530273
2024-02-15T12:40:32.13708953Z,-10.800000190734863
2024-02-15T12:40:34.212139973Z,21.399999618530273
2024-02-15T12:40:47.176413904Z,-10.800000190734863
2024-02-15T12:40:51.409817915Z,21.399999618530273
2024-02-15T12:40:59.206759886Z,-10.800000190734863
2024-02-15T12:41:01.217889014Z,21.399999618530273
2024-02-15T12:41:12.375635228Z,-10.800000190734863
2024-02-15T12:41:16.302010883Z,21.399999618530273
2024-02-15T12:41:22.34206335Z,-10.800000190734863
2024-02-15T12:41:24.361941787Z,21.399999618530273
2024-02-15T12:41:26.427115286Z,-10.800000190734863
2024-02-15T12:41:28.79772235Z,21.399999618530273
2024-02-15T12:41:30.572463827Z,-10.800000190734863
2024-02-15T12:41:32.596953819Z,21.399999618530273
2024-02-15T12:41:38.625966342Z,-10.800000190734863
2024-02-15T12:41:40.676978951Z,21.399999618530273
2024-02-15T12:41:42.63153273Z,-10.800000190734863
2024-02-15T12:41:44.746530057Z,21.399999618530273
2024-02-15T12:41:48.876789893Z,21.5
2024-02-15T12:41:50.897112899Z,21.600000381469727
2024-02-15T12:41:55.07709096Z,-10.699999809265137
2024-02-15T12:41:59.451854069Z,21.700000762939453
2024-02-15T12:41:59.868068121Z,21.600000381469727
2024-02-15T12:42:03.691023501Z,21.700000762939453
2024-02-15T12:42:06.216830354Z,21.799999237060547
2024-02-15T12:43:17.949386808Z,21.799999237060547
2024-02-15T12:43:19.964048683Z,59.5
2024-02-15T12:43:22.47904225Z,58.400001525878906
2024-02-15T12:43:24.658499056Z,56.5
2024-02-15T12:43:26.843709775Z,55
2024-02-15T12:43:29.028810985Z,53.20000076293945
2024-02-15T12:43:31.260664087Z,51.29999923706055
2024-02-15T12:43:33.418555899Z,49.79999923706055
2024-02-15T12:43:35.618769255Z,48.20000076293945
2024-02-15T12:43:38.198180415Z,47.099998474121094
2024-02-15T12:43:39.798797543Z,45.70000076293945
2024-02-15T12:43:41.778500769Z,44.79999923706055
2024-02-15T12:43:44.218404057Z,44.400001525878906
2024-02-15T12:43:46.239591301Z,43.5
2024-02-15T12:43:48.874119018Z,42.5
2024-02-15T12:43:50.679101619Z,21
2024-02-15T12:43:52.958648711Z,41.599998474121094
2024-02-15T12:43:55.098788437Z,40.599998474121094
2024-02-15T12:43:57.218790092Z,40.099998474121094
2024-02-15T12:43:59.244201238Z,39.5
2024-02-15T12:44:01.421065511Z,39
2024-02-15T12:44:10.999959338Z,38.5
2024-02-15T12:44:11.397754751Z,38
2024-02-15T12:44:11.811612854Z,37.400001525878906
2024-02-15T12:44:12.633034879Z,36.900001525878906
2024-02-15T12:44:16.587987524Z,35.20000076293945
2024-02-15T12:44:18.637786045Z,17.299999237060547
2024-02-15T12:44:22.938518796Z,34.20000076293945
2024-02-15T12:44:25.177645284Z,33.79999923706055
2024-02-15T12:44:27.343902598Z,33.29999923706055
2024-02-15T12:44:32.462402569Z,32.79999923706055
2024-02-15T12:44:34.498381246Z,32.29999923706055
2024-02-15T12:44:36.503168948Z,31.799999237060547
2024-02-15T12:44:42.448367484Z,31.299999237060547
2024-02-15T12:44:43.765861857Z,30.799999237060547
2024-02-15T12:44:48.207982265Z,30.200000762939453
2024-02-15T12:44:52.918441324Z,29.799999237060547
2024-02-15T12:44:54.948283055Z,29.600000381469727
2024-02-15T12:44:58.32911106Z,29.299999237060547
2024-02-15T12:45:02.338975273Z,28.899999618530273
2024-02-15T12:45:06.493316956Z,28.5
2024-02-15T12:45:13.168574675Z,28
2024-02-15T12:45:17.263280387Z,27.600000381469727
2024-02-15T12:45:21.22864638Z,27.100000381469727
2024-02-15T12:45:27.847725006Z,26.700000762939453
2024-02-15T12:45:34.517810813Z,26.600000381469727
2024-02-15T12:45:36.798553138Z,26.200000762939453
2024-02-15T12:45:43.838394226Z,25.799999237060547
2024-02-15T12:45:50.058290919Z,25.799999237060547
2024-02-15T12:45:54.103250731Z,25.299999237060547
2024-02-15T12:46:03.219549655Z,24.799999237060547
2024-02-15T12:46:05.201576962Z,12.399999618530273
2024-02-15T12:46:07.242900643Z,24.799999237060547
2024-02-15T12:46:11.761422336Z,24.799999237060547
2024-02-15T12:46:16.467099339Z,24.5
2024-02-15T12:46:32.844850056Z,24.100000381469727
2024-02-15T12:46:46.574108197Z,23.799999237060547
2024-02-15T12:46:57.105348071Z,23.799999237060547
2024-02-15T12:47:07.844275347Z,23.399999618530273
2024-02-15T12:47:29.182913073Z,23.399999618530273
2024-02-15T12:47:33.350482913Z,23
2024-02-15T12:47:53.619834217Z,22.600000381469727
2024-02-15T12:48:10.774035148Z,11.300000190734863
2024-02-15T12:48:12.802716279Z,22.600000381469727
2024-02-15T12:48:17.247594083Z,22.200000762939453
2024-02-15T12:48:21.542984976Z,22.200000762939453
2024-02-15T12:48:25.847324018Z,22.200000762939453
2024-02-15T12:48:44.751526778Z,22.200000762939453
2024-02-15T12:48:48.83529923Z,21.899999618530273
2024-02-15T12:48:50.861113947Z,21.799999237060547
2024-02-15T12:48:52.826091131Z,-10.600000381469727
2024-02-15T12:48:54.846667733Z,21.799999237060547
2024-02-15T12:49:08.983212852Z,-10.600000381469727
2024-02-15T12:49:11.012866642Z,21.799999237060547
2024-02-15T12:49:15.138621358Z,21.399999618530273
2024-02-15T12:49:19.562442735Z,-10.800000190734863
2024-02-15T12:49:21.577348336Z,21.399999618530273
2024-02-15T12:49:35.711010998Z,-10.800000190734863
2024-02-15T12:49:38.909186548Z,21.399999618530273
2024-02-15T12:49:48.240414494Z,21.399999618530273
2024-02-15T12:49:50.284859581Z,21
2024-02-15T12:49:56.38417281Z,21
2024-02-15T12:50:07.013650963Z,21
2024-02-15T12:50:19.756659528Z,21
2024-02-15T12:50:32.153467158Z,-11
2024-02-15T12:50:34.242716661Z,21
2024-02-15T12:51:39.810353606Z,21
2024-02-15T12:52:01.406208395Z,20.799999237060547
2024-02-15T12:52:03.515190965Z,20.700000762939453
2024-02-15T12:52:05.742627734Z,20.600000381469727
2024-02-15T12:53:04.011151171Z,10.300000190734863
