time,value
2024-02-15T12:33:17.394605963Z,"'Temperature = 21.00  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:17.39591734Z,"'Temperature = 21.00  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:19.482678621Z,"'Temperature = -11.00  Humidity = 151.00  Air Quality = 81"
2024-02-15T12:33:21.257418947Z,"'Temperature = -11.00  Humidity = 151.00  Air Quality = 80"
2024-02-15T12:33:21.258782004Z,"'Temperature = -11.00  Humidity = 151.00  Air Quality = 81"
2024-02-15T12:33:21.886610988Z,"'Temperature = -11.00  Humidity = 151.00  Air Quality = 80"
2024-02-15T12:33:23.867355831Z,"'Temperature = 21.00  Humidity = 46.00  Air Quality = 88"
2024-02-15T12:33:23.869038845Z,"'Temperature = 21.00  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:24.341988159Z,"'Temperature = 21.00  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:26.309706241Z,"'Temperature = 21.10  Humidity = 46.00  Air Quality = 88"
2024-02-15T12:33:26.311041696Z,"'Temperature = 21.10  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:28.345381972Z,"'Temperature = 21.10  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:28.346811937Z,"'Temperature = 21.10  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:30.47015399Z,"'Temperature = nan  Humidity = nan  Air Quality = 81"
2024-02-15T12:33:32.9677968Z,"'Temperature = 21.10  Humidity = 46.00  Air Quality = 88"
2024-02-15T12:33:32.969283155Z,"'Temperature = 21.10  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:34.995286396Z,"'Temperature = -10.80  Humidity = 151.00  Air Quality = 81"
2024-02-15T12:33:37.15736804Z,"'Temperature = -10.80  Humidity = 151.00  Air Quality = 82"
2024-02-15T12:33:37.158949621Z,"'Temperature = -10.80  Humidity = 151.00  Air Quality = 81"
2024-02-15T12:33:39.191066314Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:41.667787307Z,"'Temperature = -10.80  Humidity = 151.00  Air Quality = 81"
2024-02-15T12:33:41.669690691Z,"'Temperature = -10.80  Humidity = 151.00  Air Quality = 80"
2024-02-15T12:33:43.837262208Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:43.838709827Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:44.415576093Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:46.406841942Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 88"
2024-02-15T12:33:46.40843405Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:46.409977892Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:48.117137855Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:48.118537882Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:48.714161801Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:50.57820249Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 88"
2024-02-15T12:33:50.580372886Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:50.582032587Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:52.125537636Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:52.126984485Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:53.21520392Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:53.216740523Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:55.216870545Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:55.218284807Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:55.219532241Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:57.174502642Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:57.17591571Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:33:57.724691232Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:59.584603325Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 88"
2024-02-15T12:33:59.585831445Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:33:59.587238213Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:01.117675208Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:01.119295539Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:02.244164389Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:02.245505049Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:04.135162172Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:04.136797644Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:04.138561237Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:06.07569473Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:06.077211373Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:06.522238877Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:08.524029072Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 88"
2024-02-15T12:34:08.525354979Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:08.526690332Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:10.044879838Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:10.046402829Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:11.237622371Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:11.238845104Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:13.101742012Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 88"
2024-02-15T12:34:13.1030841Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:13.104678708Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:14.645045442Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:14.646687085Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:15.756841343Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:15.758178594Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:17.605281317Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:17.606485229Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:17.607787011Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:19.155125537Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:19.156596171Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:19.74713686Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:21.570813106Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:21.572298441Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 77"
2024-02-15T12:34:21.573935805Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 94"
2024-02-15T12:34:22.297180851Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:24.129882874Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:24.13133739Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 81"
2024-02-15T12:34:24.132802201Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 80"
2024-02-15T12:34:24.865214009Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 78"
2024-02-15T12:34:26.965213429Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 77"
2024-02-15T12:34:31.00454647Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 76"
2024-02-15T12:34:31.005868434Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 77"
2024-02-15T12:34:32.936101214Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 76"
2024-02-15T12:34:32.937641606Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 77"
2024-02-15T12:34:32.938836723Z,"'Temperature = 21.40  Humidity = 46.00  Air Quality = 76"
2024-02-15T12:34:34.440577213Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:34.44238271Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:35.016907736Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:37.16776161Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:37.169229697Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:39.008087724Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:39.009585091Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:39.01206232Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:39.721399311Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:41.604947061Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:41.606543043Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:41.608147268Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:42.387129735Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:44.249630467Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:44.251269352Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:44.252826641Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:45.775171115Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:45.77706307Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:46.876768904Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:46.878314514Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:49.438035193Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:49.439390262Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:51.310363322Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:51.311875238Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:51.313383007Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:52.877844981Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:52.879359991Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:53.94694749Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:53.948468217Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:55.845675684Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:55.847056568Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:55.848476919Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:34:57.694807552Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:34:57.696552724Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:00.304661995Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:00.30618687Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 85"
2024-02-15T12:35:00.308031068Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:00.805555163Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:02.65509658Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 84"
2024-02-15T12:35:02.656635675Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:02.658185677Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:04.226653713Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:04.22815872Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:05.327566429Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:05.329245983Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:07.265058548Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:07.266608455Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:07.268675377Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:09.224632473Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:09.226120776Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:09.807903474Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:12.104910819Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 84"
2024-02-15T12:35:12.106309587Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:12.107987032Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:13.674726391Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:13.676199331Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:14.743386348Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:35:14.745460005Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:18.917595981Z,"'Temperature = nan  Humidity = nan  Air Quality = 76"
2024-02-15T12:35:21.409624019Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 84"
2024-02-15T12:35:21.410906117Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:27.457771004Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 84"
2024-02-15T12:35:27.459394769Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:33.587604121Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 84"
2024-02-15T12:35:33.588977585Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:41.717361226Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 84"
2024-02-15T12:35:41.718927128Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:47.735101072Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 84"
2024-02-15T12:35:47.736593481Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:53.940332993Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 84"
2024-02-15T12:35:53.94171858Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:35:58.303693723Z,"'Temperature = nan  Humidity = nan  Air Quality = 76"
2024-02-15T12:36:00.338836441Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 76"
2024-02-15T12:36:04.487271998Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 77"
2024-02-15T12:36:06.457052239Z,"'Temperature = 21.40  Humidity = 45.00  Air Quality = 78"
2024-02-15T12:36:08.409703253Z,"'Temperature = nan  Humidity = nan  Air Quality = 78"
2024-02-15T12:37:40.094124094Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:37:41.979170294Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 82"
2024-02-15T12:37:42.898140562Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:37:46.014406738Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:37:50.071433637Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 82"
2024-02-15T12:37:50.879097569Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:37:52.119434315Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 82"
2024-02-15T12:37:52.91782237Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:37:54.01399301Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:37:54.8144456Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 75"
2024-02-15T12:37:55.61380308Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:37:56.418003099Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:37:58.358453244Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:38:01.338030796Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 75"
2024-02-15T12:38:02.258817261Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:38:03.09325054Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 82"
2024-02-15T12:38:03.758931029Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:04.958474451Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:38:06.979485478Z,"'Temperature = 21.40  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:38:07.65823624Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:08.950998712Z,"'Temperature = -10.80  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:09.624973647Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:38:12.999715406Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 82"
2024-02-15T12:38:13.830384312Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:15.007029498Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 82"
2024-02-15T12:38:15.766918912Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:17.066884556Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 82"
2024-02-15T12:38:17.728267295Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:21.088961581Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 84"
2024-02-15T12:38:21.834285643Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:23.099510324Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:38:25.066565265Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:27.147352577Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:38:31.821929709Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 75"
2024-02-15T12:38:32.50653842Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:38:33.181474153Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:33.866646256Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:34.662033496Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:35.332091856Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:36.37190476Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:37.036670497Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:37.721499805Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:38.392388054Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:39.057321328Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:39.952026271Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:40.657355148Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:41.327075044Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:42.046933346Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:43.095166901Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:43.756876263Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:45.746867109Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:38:46.45167329Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:49.251770142Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 81"
2024-02-15T12:38:50.08011082Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:51.283788336Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 81"
2024-02-15T12:38:52.429655102Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:55.292164497Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 81"
2024-02-15T12:38:56.114402434Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:57.256860012Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 81"
2024-02-15T12:38:57.957639289Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:38:59.557466307Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:00.287280808Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:03.488621848Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 81"
2024-02-15T12:39:04.302056677Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:06.587406141Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:07.256910789Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:08.406876328Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:09.087495934Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:11.035163415Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:12.400365732Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:12.402185407Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:15.215041374Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:15.216679745Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:15.218455765Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:16.021553982Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:16.912057268Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:17.581952879Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:18.246873413Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:18.921879074Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:19.617054291Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:20.326762762Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:21.051924923Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:21.727009111Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:22.508256308Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:23.187016748Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:23.87727258Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:24.547109438Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:27.356348854Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 82"
2024-02-15T12:39:28.177547737Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:28.981621626Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:29.65487726Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:30.276760988Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:30.953339317Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:33.796597466Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 82"
2024-02-15T12:39:34.608880144Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:35.73519922Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
2024-02-15T12:39:37.757086834Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:41.88182788Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 81"
2024-02-15T12:39:42.713447245Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:43.524763497Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:44.197373121Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:44.961707644Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:45.628618902Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:46.305519795Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 75"
2024-02-15T12:39:46.975590855Z,"'Temperature = 21.40  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:48.341264689Z,"'Temperature = -10.80  Humidity = 44.00  Air Quality = 76"
2024-02-15T12:39:49.035174617Z,"'Temperature = -10.80  Humidity = 150.00  Air Quality = 76"
